업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,추천수,상품명,상품가격(일반)(원)
9124,누이네,1,한식,서울특별시 강남구 압구정로2길 46 (신사동 강남상가아파트) 1층 3호 40호,02-545-5195,0,청국장,6000
9124,누이네,1,한식,서울특별시 강남구 압구정로2길 46 (신사동 강남상가아파트) 1층 3호 40호,02-545-5195,0,순두부찌개,6000
9124,누이네,1,한식,서울특별시 강남구 압구정로2길 46 (신사동 강남상가아파트) 1층 3호 40호,02-545-5195,0,된장찌개,6000
9093,대호식당,1,한식,서울특별시 금천구 가산로3길 55 (독산동),02-864-5623,0,순대국,6000
9093,대호식당,1,한식,서울특별시 금천구 가산로3길 55 (독산동),02-864-5623,0,백반,5000
9075,가산순대국,1,한식,서울특별시 금천구 가산로 147-7 (가산동),02-830-7514,0,순대국,7000
9321,진미 순대국 감자탕,1,한식,서울특별시 동작구 사당로17나길 2 (사당동),김용산,0,해장국,7000
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,0,된장찌개,5000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0,생우동,4000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0,비빔면 ,5000
9377,선우동가게,1,한식,서울특별시 남부순환로359길 10 지하1층,02-572-8887,0, 짜장면 ,4000
9345,은진미용실,5,이 미용업,서울특별시 금천구 금하로25길 16 (시흥동),894-5243,0,파마,30000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지하1층 102호,02-3411-1041,0,황태해장국,6000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지하1층 102호,02-3411-1041,0,된장찌개,6000
9166,우리가참순대,1,한식,서울특별시 관악구 관악로 148 (봉천동),02-883-1063,0,순대국,5000
9231,시골애 청국장,1,한식,서울특별시 강남구 개포로 638 (일원동) 지하1층 102호,02-3411-1041,0,시골애청국장,6000
9159,해바라기,5,이 미용업,서울특별시 구로구 구로동로 9-17 (가리봉동),02-862-7208,0,커트,7000
9159,해바라기,5,이 미용업,서울특별시 구로구 구로동로 9-17 (가리봉동),02-862-7208,0,파마,25000
9161,삼거리식당,1,한식,서울특별시 구로구 구로동로38길 15 (구로동),02-862-9873,0,김치찌개,5500
9298,북경,2,중식,서울특별시 동작구 상도로37길 21 (상도1동),822-8022,0,짜장면,4000
9298,북경,2,중식,서울특별시 동작구 상도로37길 21 (상도1동),822-8022,0,짬뽕,5000
9288,내고향 나주곰탕,1,한식,서울특별시 동작구 사당로 183 (사당동),3476-2999,0,나주곰탕,9000
9288,내고향 나주곰탕,1,한식,서울특별시 동작구 사당로 183 (사당동),3476-2999,0,우거지곰탕,9000
9161,삼거리식당,1,한식,서울특별시 구로구 구로동로38길 15 (구로동),02-862-9873,0,칼국수,5000
9161,삼거리식당,1,한식,서울특별시 구로구 구로동로38길 15 (구로동),02-862-9873,0,삼겹살,8000
9289,은혜식당,1,한식,서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트),592-8007,0,김치찌개,6000
9289,은혜식당,1,한식,서울특별시 동작구 사당로9가길 55 (사당동 대창센시티아파트),592-8007,0,김치두루치기,6000
9290,와가마마,3,경양식일식,서울특별시 동작구 만양로14길 12 (노량진동),823-2225,0,돈까스,6000
9291,노들나루 밥상,1,한식,서울특별시 동작구 만양로18길 19-3 (노량진동),815-1409,0,삼겹살 쌈밥 정식,6500
9292,남원집,1,한식,서울특별시 동작구 여의대방로24가길 8 (대방동),835-7066,0,보쌈정식,7000
9296,우정식당,1,한식,서울특별시 동작구 노량진로8길 39 (노량진동),821-8156,0,감자탕,6000
9162,에스더헤어스케치,5,이 미용업,서울특별시 구로구 구로동로38길 8 (구로동),02-867-4522,0,커트,7000
9162,에스더헤어스케치,5,이 미용업,서울특별시 구로구 구로동로38길 8 (구로동),02-867-4522,0,파마,25000
9162,에스더헤어스케치,5,이 미용업,서울특별시 구로구 구로동로38길 8 (구로동),02-867-4522,0,드라이,7000
9300,향기가득한 인생감자탕,1,한식,서울특별시 동작구 상도로 319 (상도1동),824-5780,0,뼈해장국,7000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-459-9488,0,목살(180g),10000
9305,현미식당,1,한식,서울특별시 구로구 구로중앙로 17 (구로동),02-838-6088,0,생삼겹살,11000
9308,사당골,1,한식,서울특별시 동작구 사당로10길 97 (사당동),523-0274,0,오리 회전구이,40000
9308,사당골,1,한식,서울특별시 동작구 사당로10길 97 (사당동),523-0274,0,참숯불구이,40000
9252,만아정육점식당,1,한식,서울특별시 강남구 광평로56길 11 (수서동 수서6단지아파트),02-459-9488,0,삼겹살(180g),10000
9309,풍미원,1,한식,서울특별시 동작구 사당로 253-4 (사당동),594-4579,0,오리주물럭,37000
9312,배꼽시계,1,한식,서울특별시 동작구 동작대로7길 80 (사당동),522-4234,0,우렁쌈밥,7000
9313,용주골 생고기,1,한식,서울특별시 동작구 동작대로17길 5 (사당동),583-5404,0,삼겹살(국내산 200g),13000
9313,용주골 생고기,1,한식,서울특별시 동작구 동작대로17길 5 (사당동),583-5404,0,갈비탕,8000
9314,맛구이촌,1,한식,서울특별시 동작구 흑석로8길 5 (흑석동),823-6068,0,삼겹살(수입산 170g),6000
9316,대가설렁탕,1,한식,서울특별시 동작구 상도로 117 (상도동),813-1211,0,설렁탕,7000
9318,궁중순대보쌈,1,한식,서울특별시 동작구 등용로14길 60 (노량진동),812-0262,0,순대국,7000
9318,궁중순대보쌈,1,한식,서울특별시 동작구 등용로14길 60 (노량진동),812-0262,0,황태해장국,6000
9319,돈까스 참 잘하는 집,3,경양식일식,서울특별시 동작구 보라매로5길 43 (신대방동 보라매삼성쉐르빌),831-9989,0,돈까스,6500
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,차돌박이(150g),9900
9323,남원 추어탕,1,한식,서울특별시 동작구 동작대로15길 15 (사당동),522-6243,0,통추어탕,10000
9324,낙지랑 갈비랑,1,한식,서울특별시 동작구 양녕로25길 2-4 (상도동),825-5700,0,동태찌개,7000
9324,낙지랑 갈비랑,1,한식,서울특별시 동작구 양녕로25길 2-4 (상도동),825-5700,0,김치찌개,7000
9325,아이리스 분식,1,한식,서울특별시 동작구 상도로15길 98 (상도동),827-0288,0,비빔밥,4000
9325,아이리스 분식,1,한식,서울특별시 동작구 상도로15길 98 (상도동),827-0288,0,김치찌개,4000
9173,오늘김밥,1,한식,서울특별시 보문로 157-1 1층,02-925-8558,0,볶음밥,5000
9173,오늘김밥,1,한식,서울특별시 보문로 157-1 1층,02-925-8558,0,바지수선,3000
9062,떡마을카페,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 통일로 189-1 (영천동),02-363-8128,0,떡,1000
9173,오늘김밥,1,한식,서울특별시 보문로 157-1 1층,02-925-8558,0,된장찌개,5500
9062,떡마을카페,4,기타외식업(다방패스트푸드등),서울특별시 서대문구 통일로 189-1 (영천동),02-363-8128,0,아메리카노,2500
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,점심식사,10000
9188,와이앤케이 스튜디오,13,기타서비스업종,서울특별시 마포구 삼개로 24 3층 (도화동 용현빌딩),02-6337-6001,0,4x6 즉석인화,500
9188,와이앤케이 스튜디오,13,기타서비스업종,서울특별시 마포구 삼개로 24 3층 (도화동 용현빌딩),02-6337-6001,0,가족사진 24R,198000
9167,노랑머리미용실,5,이 미용업,서울특별시 관악구 남부순환로145길 11 (신림동),02-864-6196,0,볼륨파마,23000
9188,와이앤케이 스튜디오,13,기타서비스업종,서울특별시 마포구 삼개로 24 3층 (도화동 용현빌딩),02-6337-6001,0,증명여권사진,15000
9167,노랑머리미용실,5,이 미용업,서울특별시 관악구 남부순환로145길 11 (신림동),02-864-6196,0,커트,8000
9167,노랑머리미용실,5,이 미용업,서울특별시 관악구 남부순환로145길 11 (신림동),02-864-6196,0,파마,20000
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,제주오겹살(180g),12000
9049,뷰티헤어클럽,5,이 미용업,서울특별시 마포구 희우정로 92 (망원동),02-322-7929,0,염색,20000
9049,뷰티헤어클럽,5,이 미용업,서울특별시 마포구 희우정로 92 (망원동),02-322-7929,0,커트,8000
9356,지리산 생고기,1,한식,서울특별시 밤고개로 1길 10 지하2층,02-2040-6776,0,춘천닭갈비(200g),10000
9049,뷰티헤어클럽,5,이 미용업,서울특별시 마포구 희우정로 92 (망원동),02-322-7929,0,커트(경노),5000
9049,뷰티헤어클럽,5,이 미용업,서울특별시 마포구 희우정로 92 (망원동),02-322-7929,0,커트(청소년),5000
9243,면곡당,4,기타외식업(다방패스트푸드등),서울특별시 광진구 면목로17길 24 (중곡동),,0,마카롱,2000
9049,뷰티헤어클럽,5,이 미용업,서울특별시 마포구 희우정로 92 (망원동),02-322-7929,0,퍼머,25000
9243,면곡당,4,기타외식업(다방패스트푸드등),서울특별시 광진구 면목로17길 24 (중곡동),,0,커피,3000
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,탕수육,17000
9357,남도맛집,1,한식,서울특별시 논현로114길 14,02-546-5737,0,된장찌개,6000
9357,남도맛집,1,한식,서울특별시 논현로114길 14,02-546-5737,0,순두부찌개,6000
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,짬뽕,3500
9195,명동분식,1,한식,서울특별시 도봉구 도당로13가길 6 (방학동),3493-6553,0,김밥,1500
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,삼겹살,9000
9281,다인,1,한식,서울특별시 강동구 양재대로147길 7 (명일동),02-428-2824,0,점심식사(요일메뉴)`,6000
9237,중국관,2,중식,서울특별시 광진구 긴고랑로 39 (중곡동),02-406-1563,0,자장면,3000
9258,삼성이발관,5,이 미용업,서울특별시 도봉구 도봉로169나길 38 지상 1층 (도봉동),,0,이발,5000
9117,장수숯불갈비,1,한식,서울특별시 금천구 시흥대로56길 18 (시흥동),02-805-8284,0,돼지갈비,10000
9018,밀가칼국수,1,한식,서울특별시 강남구 영동대로106길 33 (삼성동) 화성빌딩 1층,02-566-5805,0,칼국수,7000
9018,밀가칼국수,1,한식,서울특별시 강남구 영동대로106길 33 (삼성동) 화성빌딩 1층,02-566-5805,0,새싹비빔밥,7000
9018,밀가칼국수,1,한식,서울특별시 강남구 영동대로106길 33 (삼성동) 화성빌딩 1층,02-566-5805,0,만두국,7000
9234,노다지,1,한식,서울특별시 강남구 개포로30길 6 (개포동),02-573-1008,0,생삽겹살(180g),14000
9234,노다지,1,한식,서울특별시 강남구 개포로30길 6 (개포동),02-573-1008,0,백반,6000
9184,황가솥뚜껑삼겹살,1,한식,서울특별시 강남구 논현로30길 36 (도곡동),02-578-9043,0,제육볶음,7000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,제육뚝배기,6000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,수제돈까스,6000
9256,월드맛집,1,한식,서울특별시 강남구 논현로151길 26 (신사동),02-516-7892,0,닭도리뚝배기,7000
9184,황가솥뚜껑삼겹살,1,한식,서울특별시 강남구 논현로30길 36 (도곡동),02-578-9043,0,순두부찌개,7000
9156,삼겹살데이,1,한식,서울특별시 서대문구 가좌로 29 (연희동),324-0301,0,삼겹살,5900
9184,황가솥뚜껑삼겹살,1,한식,서울특별시 강남구 논현로30길 36 (도곡동),02-578-9043,0,된장찌개,7000
9070,세아이용원,5,이 미용업,서울특별시 강동구 올림픽로80길 44104 (천호동),없음,0,이발,5000
9070,세아이용원,5,이 미용업,서울특별시 강동구 올림픽로80길 44104 (천호동),없음,0,염색,5000
9280,제일정육식당,1,한식,서울특별시 동대문구 장한로10길 45 (장안동) 지하1층,02-2242-9925,0,제육볶음,5000
9280,제일정육식당,1,한식,서울특별시 동대문구 장한로10길 45 (장안동) 지하1층,02-2242-9925,0,삼겹살(600g),13000
9114,다  담,1,한식,서울특별시 금천구 디지털로9길 68 대륭포스트타워5차 B113호 (가산동),02-521-4755,0,김치찌개,6000
9255,맛있는돈까스,3,경양식일식,서울특별시 강남구 개포로 638 (일원동),02-459-5278,0,카레밥,5000
9255,맛있는돈까스,3,경양식일식,서울특별시 강남구 개포로 638 (일원동),02-459-5278,0,일반돈까스,7000
9384,신토불이 정육식당,1,한식,서울특별시 남부순환로 2629,02-3462-4635,0,한우생등심(200g),30000
9384,신토불이 정육식당,1,한식,서울특별시 남부순환로 2629,02-3462-4635,0,한우살치살(200g),40000
9108,고기굽는마을,1,한식,서울특별시 금천구 벚꽃로38길 32-29 (가산동),02-868-0390,0,된장찌게,5000
9095,만세한식부페,1,한식,서울특별시 금천구 가산로3길 77 (독산동),02-808-7862,0,부페,5000
9242,능라도분식,1,한식,서울특별시 광진구 천호대로110길 50 (능동),02-455-0322,0,조리라면,2500
9242,능라도분식,1,한식,서울특별시 광진구 천호대로110길 50 (능동),02-455-0322,0,김밥,1700
9241,마니아우동,1,한식,서울특별시 광진구 긴고랑로 25 (중곡동),02-465-2587,0,자장면,4000
9241,마니아우동,1,한식,서울특별시 광진구 긴고랑로 25 (중곡동),02-465-2587,0,김밥,2000
9092,현대 세탁소,7,세탁업,서울특별시 금천구 범안로17길 23 (독산동),02-804-1477,0,양복,6000
9123,보현식당,1,한식,서울특별시 광진구 뚝섬로34길 9 (자양동 자양2차현대아파트),458-5784,0,냉면,5000
9198,세종원,2,중식,서울특별시 광진구 광나루로 373 1층 (군자동),02-499-1800,0,탕수육,13000
9198,세종원,2,중식,서울특별시 광진구 광나루로 373 1층 (군자동),02-499-1800,0,짬뽕,5500
9198,세종원,2,중식,서울특별시 광진구 광나루로 373 1층 (군자동),02-499-1800,0,자장면,4500
9089,홍두깨손칼국수,1,한식,서울특별시 금천구 독산로39길 11 (시흥동),02-892-2060,0,칼국수,3000
9087,진미한분식,1,한식,서울특별시 금천구 가산로3길 22 (독산동),02-854-7153,0,우동,4500
9087,진미한분식,1,한식,서울특별시 금천구 가산로3길 22 (독산동),02-854-7153,0,김치찌개,5000
9027,수유시골집,1,한식,서울특별시 강북구 도봉로 328 (번동) 가든타워 지하 31호,990-4343,0,제육볶음,6000
9027,수유시골집,1,한식,서울특별시 강북구 도봉로 328 (번동) 가든타워 지하 31호,990-4343,0,백반,5000
9027,수유시골집,1,한식,서울특별시 강북구 도봉로 328 (번동) 가든타워 지하 31호,990-4343,0,김치찌개 백반,5000
9384,신토불이 정육식당,1,한식,서울특별시 남부순환로 2629,02-3462-4635,0,오겹살(200g),13000
9394,머리사랑,5,이 미용업,서울특별시 마포구 독막로40길 8 (대흥동),02-706-0727,0,커트,8000
9278,서울밥집,1,한식,서울특별시 관악구 관천로 36-1 (신림동),02-,0,제육볶음,5900
9394,머리사랑,5,이 미용업,서울특별시 마포구 독막로40길 8 (대흥동),02-706-0727,0,파마,30000
9392,이화미용실,5,이 미용업,서울특별시 마포구 방울내로7길 29 (망원동),02-335-2547,0,커트,8000
9201,은행나무 불고기,1,한식,서울특별시 금천구 금하로 678 (시흥동),02-894-8999,0,돼지갈비,8900
9201,은행나무 불고기,1,한식,서울특별시 금천구 금하로 678 (시흥동),02-894-8999,0,갈비살,7900
9392,이화미용실,5,이 미용업,서울특별시 마포구 방울내로7길 29 (망원동),02-335-2547,0,파마,28000
